Year;MunicipalityID;zoneid;ZoneName;ZoneDescription;CountryCode;Area;BNP;JOBS;Population;Area_km2;Density;CPH_FRDB;Main_cities;MainC_and_HighDensAreas;HighDensAreas;East_GB;East_GB_NoBorholm
2020;NULL;933100;EE00;Estland;EE;43465127225;1.65E+11;532244.3125;1269609;43465.12723;29.20983053;0;0;0;0;0;0
2020;NULL;934100;LV00;Letland;LV;64612826164;2.11E+11;890393.9375;2129976;64612.82616;32.96521955;0;0;0;0;0;0
2020;NULL;935100;LT00;Litauen;LT;64817154659;3.15E+11;1288993.5;3200145;64817.15466;49.37188337;0;0;0;0;0;0
2020;NULL;936110;Polen;Warszava og omegn;PL;80877775206;1.05E+12;3335078.75;8482532;80877.77521;104.8808771;0;0;0;0;0;0
2020;NULL;936120;Polen;Syd Polen;PL;75285874683;1.27E+12;5584452;13457411;75285.87468;178.7508089;0;0;0;0;0;0
2020;NULL;936130;Polen;Vest Polen;PL;73174391650;8.08E+11;2760511.25;8123529;73174.39165;111.0160101;0;0;0;0;0;0
2020;NULL;936140;PL42;Vest-pommern;PL;22442331524;1.48E+11;498764.7188;1640159;22442.33152;73.08327115;0;0;0;0;0;0
2020;NULL;936150;Polen;Ermland-Masuren og Pommern;PL;60168224377;4.91E+11;1945332.5;5650497;60168.22438;93.9116462;0;0;0;0;0;0
2020;NULL;937110;Tjekkiet;Prag;CZ;11514097982;4.81E+11;1202976;2425134;11514.09798;210.6230122;0;0;0;0;0;0
2020;NULL;937120;CZ03;Jihoz†pad;CZ;17619271988;1.36E+11;553445.5625;1166811;17619.27199;66.22356479;0;0;0;0;0;0
2020;NULL;937130;CZ04;Severoz†pad;CZ;8652948688;1.14E+11;494507.2813;1107098;8652.948688;127.9445932;0;0;0;0;0;0
2020;NULL;937140;Tjekkiet;Severovychod;CZ;41082943716;6.16E+11;2456027.25;5427760;41082.94372;132.117115;0;0;0;0;0;0
2020;NULL;938100;Slovakiet;Slovakiet;SK;49014411417;5.96E+11;2121459.5;5311853;49014.41142;108.3732895;0;0;0;0;0;0
2020;NULL;939100;Ungarn;Ungarn;HU;93000734246;1.15E+12;3677904;9741351;93000.73425;104.7448827;0;0;0;0;0;0
2020;NULL;940100;Grëkenland;Grëkenland;GR;1.32E+11;2.31E+12;4001623.75;11332239;131632;86.09030479;0;0;0;0;0;0
2020;NULL;941100;Bulgarien;Bulgarien;BG;1.11E+11;3.89E+11;2710602.5;7274852;110964;65.56047006;0;0;0;0;0;0
2020;NULL;942100;Rumënien;Rumënien;RO;2.38E+11;1.37E+12;9544123;20937905;238452;87.80763005;0;0;0;0;0;0
2020;NULL;943100;Albanien;Albanien og Makedonien;MK;54081233728;1.49E+11;1566898.625;5361037;54081.23373;99.12933989;0;0;0;0;0;0
2020;NULL;944100;SI0;Slovenien;SI;20277648209;3.80E+11;932388.625;2029132;20277.64821;100.067423;0;0;0;0;0;0
2020;NULL;945100;Kroatien;Kroatien og Bosnien-Herzegovina;HR;1.08E+11;5.76E+11;2604016;7962174;107763;73.88597199;0;0;0;0;0;0
2020;NULL;947100;Serbien;Serbien;RS;1.02E+11;4.12E+11;2703561.25;10048605;102405;98.12611689;0;0;0;0;0;0
2020;NULL;948110;Kaliningrad;Kaliningrad;RU;13418486829;38878851951;275880.25;875849;13418.48683;65.27181575;0;0;0;0;0;0
2020;NULL;948120;Rusland;Sydlige Rusland ved Sortehavet;RU;9.21E+11;2.82E+12;15298555;32958173;921444;35.76796094;0;0;0;0;0;0
2020;NULL;948130;Rusland;Ovrige Rusland;RU;1.60E+13;8.46E+12;45895664;98874519;16008800;6.176260494;0;0;0;0;0;0
2020;NULL;949100;Hviderusland;Hviderusland;BY;2.07E+11;5.09E+11;3987103;8915617;207235;43.02177238;0;0;0;0;0;0
2020;NULL;950100;Ukraine;Ukraine og Moldova;UA;6.35E+11;1.40E+12;19890334;45348037;634854;71.43065492;0;0;0;0;0;0
2020;NULL;951100;Turkey;Tyrkiet;TR;7.71E+11;5.29E+12;26534566;84239028;771366;109.2075979;0;0;0;0;0;0
2020;NULL;952100;CY00;Cypern;CY;9260275899;2.11E+11;368333;872107;9260.275899;94.17721562;0;0;0;0;0;0
2020;NULL;999100;USA og Canada;USA og Canada;USACan;1.92E+13;1.30E+14;187327888;373699473;19205300;19.45814296;0;0;0;0;0;0
2020;NULL;999200;Mexico og Sydamerika;Syd- og mellemamerika;LASA;2.04E+13;3.63E+13;295116928;650407616;20447300;31.80897312;0;0;0;0;0;0
2020;NULL;999300;Middle East;Mellemosten;MidEast;3.54E+12;1.76E+13;109597472;331683031;3538380;93.73866883;0;0;0;0;0;0
2020;NULL;999400;Far East;Fjernosten;FarEast;1.16E+13;1.17E+14;948968000;1568086558;11643700;134.6725318;0;0;0;0;0;0
2020;NULL;999500;Rest Asia;Ovrige asien;RestAsia;1.52E+13;3.98E+13;1114884864;2506403221;15225600;164.6176979;0;0;0;0;0;0
2020;NULL;999600;Africa;Afrika;Africa;2.99E+13;1.38E+13;495570432;1292373883;29899400;43.22407416;0;0;0;0;0;0
2020;NULL;999700;Oceania;Oceanien;Oceania;8.50E+12;8.66E+12;21435204;38755692;8503360;4.557691548;0;0;0;0;0;0
2020;NULL;999800;Iceland; Greenland og Faroe Islands;ISGLFO;2.27E+12;2.02E+11;226220.5;437459;2270680;0.192655504;0;0;0;0;0;0
